,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,highVarProb,long_exposure,long_value,longs_count,lowVarProb,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2009-08-25 20:00:00+00:00,169.4,0.2425977069863616,0.6240530680499994,0.29688046631148385,0.9847685998828333,0.37862675718238725,0.4263493440544116,0.0,6387.906805000008,156017.4,156017.4,0.0,0.960666883794198,0.5675131812104229,156017.4,156017.4,1,0.43248681878957707,-0.09466805590926711,0.960666883794198,0.960666883794198,[],2009-08-25 20:00:00+00:00,2009-08,2009-08-25 13:31:00+00:00,313.13999999998487,162405.306805,"[{'amount': 921L, 'last_sale_price': 169.4, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.001931863865924477,3.2144907481285214,0.0,0.0,0,5.864726668413453,6387.906805000008,155704.26,155704.26,163,[],0.0
2009-08-26 20:00:00+00:00,167.41,0.2425083852528345,0.6057251680499993,0.28398283654646583,0.9614528412419427,0.3780001288875389,0.42765150595621254,0.0,6387.906805000008,154184.61,154184.61,0.0,0.9602179318596749,0.7543009828545704,154184.61,154184.61,1,0.24569901714542955,-0.09466805590926711,0.960666883794198,0.9602179318596749,[],2009-08-26 20:00:00+00:00,2009-08,2009-08-26 13:31:00+00:00,-1832.7900000000081,160572.516805,"[{'amount': 921L, 'last_sale_price': 167.41, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.011285283935953183,3.1245609606153386,0.0,0.0,0,5.684443654294377,6387.906805000008,156017.4,156017.4,164,[],0.0
2009-08-27 20:00:00+00:00,169.45000000000002,0.24200652368716186,0.6245135680499996,0.29167052291774465,0.9853544229642623,0.37696886572609195,0.42810046967019794,0.0,6387.906805000008,156063.45,156063.45,0.0,0.9606780335317988,0.4850265847714903,156063.45,156063.45,1,0.5149734152285098,-0.09466805590926711,0.9606780335317988,0.9606780335317988,[],2009-08-27 20:00:00+00:00,2009-08,2009-08-27 13:31:00+00:00,1878.8400000000256,162451.35680500002,"[{'amount': 921L, 'last_sale_price': 169.45000000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.011700881554230769,3.1859073142078804,0.0,0.0,0,5.801662516244204,6387.906805000008,154184.61,154184.61,165,[],0.0
2009-08-28 20:00:00+00:00,170.05,0.2412724241777301,0.6300395680499997,0.29278413156069416,0.9923842999414156,0.3758264442216683,0.4280934058485216,0.0,6387.906805000008,156616.05000000002,156616.05000000002,0.0,0.9608113389993238,0.5693104291480806,156616.05000000002,156616.05000000002,1,0.4306895708519194,-0.09466805590926711,0.9608113389993238,0.9608113389993238,[],2009-08-28 20:00:00+00:00,2009-08,2009-08-28 13:31:00+00:00,552.6000000000058,163003.95680500002,"[{'amount': 921L, 'last_sale_price': 170.05, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0034016336389441904,3.197753085995475,0.0,0.0,0,5.823136069577472,6387.906805000008,156063.45,156063.45,166,[],0.0
2009-08-31 20:00:00+00:00,168.21,0.24111202081687236,0.6130931680499996,0.28109188760091536,0.9708260105448134,0.3751612270449769,0.42922641656973537,0.0,6387.906805000008,154921.41,154921.41,0.0,0.960399641313204,0.707876047823397,154921.41,154921.41,1,0.29212395217660303,-0.09466805590926711,0.9608113389993238,0.960399641313204,[],2009-08-31 20:00:00+00:00,2009-08,2009-08-31 13:31:00+00:00,-1694.640000000014,161309.316805,"[{'amount': 921L, 'last_sale_price': 168.21, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.01039631204797864,3.115654915738279,0.0,0.0,0,5.6605227237164115,6387.906805000008,156616.05000000002,156616.05000000002,167,[],0.0
2009-09-01 20:00:00+00:00,165.298,0.24158550295858144,0.5862736480499997,0.26309348419086626,0.9367076742823646,0.3749756879232224,0.43160875958023764,0.0,6387.906805000008,152239.458,152239.458,0.0,0.9597301082770137,0.7967151931803569,152239.458,152239.458,1,0.2032848068196431,-0.09466805590926711,0.9608113389993238,0.9597301082770137,[],2009-09-01 20:00:00+00:00,2009-09,2009-09-01 13:31:00+00:00,-2681.95199999999,158627.36480500002,"[{'amount': 921L, 'last_sale_price': 165.298, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.016626144435550994,2.987807913804657,0.0,0.0,0,5.39169659862584,6387.906805000008,154921.41,154921.41,168,[],0.0
2009-09-02 20:00:00+00:00,165.18,0.24090441909771487,0.5851868680499996,0.2608956699691924,0.9353251318101912,0.37390651650164286,0.431683500215775,0.0,6387.906805000008,152130.78,152130.78,0.0,0.9597024998519069,0.40325097774164265,152130.78,152130.78,1,0.5967490222583575,-0.09466805590926711,0.9608113389993238,0.9597024998519069,[],2009-09-02 20:00:00+00:00,2009-09,2009-09-02 13:31:00+00:00,-108.67800000001444,158518.686805,"[{'amount': 921L, 'last_sale_price': 165.18, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0006851150817112073,2.9742850591915957,0.0,0.0,0,5.367962089071753,6387.906805000008,152239.458,152239.458,169,[],0.0
2009-09-03 20:00:00+00:00,166.55,0.2402713922494084,0.5978045680499999,0.26569735125661675,0.9513766842413571,0.37283215450576734,0.43182991510369034,0.0,6387.906805000008,153392.55000000002,153392.55000000002,0.0,0.9600207251078524,0.5571130483155412,153392.55000000002,153392.55000000002,1,0.4428869516844588,-0.09466805590926711,0.9608113389993238,0.9600207251078524,[],2009-09-03 20:00:00+00:00,2009-09,2009-09-03 13:31:00+00:00,1261.7700000000186,159780.45680500002,"[{'amount': 921L, 'last_sale_price': 166.55, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.007959755568453408,3.013686983340169,0.0,0.0,0,5.440807987491518,6387.906805000008,152130.78,152130.78,170,[],0.0
2009-09-04 20:00:00+00:00,170.31,0.24064829189370238,0.6324341680500001,0.2794072283743591,0.9954305799648484,0.3724017858636684,0.43395101509303075,0.0,6387.906805000008,156855.51,156855.51,0.0,0.9608688244216881,0.7432011668026726,156855.51,156855.51,1,0.2567988331973273,-0.09466805590926711,0.9608688244216881,0.9608688244216881,[],2009-09-04 20:00:00+00:00,2009-09,2009-09-04 13:31:00+00:00,3462.959999999992,163243.41680500002,"[{'amount': 921L, 'last_sale_price': 170.31, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.02167323882561112,3.1240934731606136,0.0,0.0,0,5.665569737679472,6387.906805000008,153392.55000000002,153392.55000000002,171,[],0.0
2009-09-08 20:00:00+00:00,172.93,0.240368222379874,0.6565643680500002,0.28875121272323484,1.0261277094317491,0.371552716617404,0.4347726173781101,0.0,6387.906805000008,159268.53,159268.53,0.0,0.961438825268713,0.5178361824336588,159268.53,159268.53,1,0.48216381756634125,-0.09466805590926711,0.961438825268713,0.961438825268713,[],2009-09-08 20:00:00+00:00,2009-09,2009-09-08 13:31:00+00:00,2413.0199999999895,165656.436805,"[{'amount': 921L, 'last_sale_price': 172.93, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.014781729317038472,3.1996481370765437,0.0,0.0,0,5.812757812846763,6387.906805000008,156855.51,156855.51,172,[],0.0
2009-09-09 20:00:00+00:00,171.14000000000001,0.24018178194372616,0.6400784680500002,0.2780260087743274,1.005155243116576,0.3708976575586039,0.4358019896171667,0.0,6387.906805000008,157619.94,157619.94,0.0,0.9610512123081829,0.10849444740729872,157619.94,157619.94,1,0.8915055525927013,-0.09466805590926711,0.961438825268713,0.9610512123081829,[],2009-09-09 20:00:00+00:00,2009-09,2009-09-09 13:31:00+00:00,-1648.5899999999965,164007.846805,"[{'amount': 921L, 'last_sale_price': 171.14000000000001, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.009951862009084489,3.123266662627277,0.0,0.0,0,5.662633581390748,6387.906805000008,159268.53,159268.53,173,[],0.0
2009-09-10 20:00:00+00:00,172.56,0.23956210926876825,0.6531566680500003,0.2825898973442357,1.0217926186291715,0.369855446390187,0.435939772789395,0.0,6387.906805000008,158927.76,158927.76,0.0,0.9613593379958663,0.4126696624167335,158927.76,158927.76,1,0.5873303375832666,-0.09466805590926711,0.961438825268713,0.9613593379958663,[],2009-09-10 20:00:00+00:00,2009-09,2009-09-10 13:31:00+00:00,1307.820000000007,165315.66680500002,"[{'amount': 921L, 'last_sale_price': 172.56, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.007974130661900336,3.161557054315563,0.0,0.0,0,5.733767205933985,6387.906805000008,157619.94,157619.94,174,[],0.0
2009-09-11 20:00:00+00:00,172.16,0.23895527758942353,0.64947266805,0.2790437981394778,1.0171060339777362,0.3688771795986156,0.43610415676395625,0.0,6387.906805000008,158559.36,158559.36,0.0,0.9612730363543898,0.08084311726282867,158559.36,158559.36,1,0.9191568827371713,-0.09466805590926711,0.961438825268713,0.9612730363543898,[],2009-09-11 20:00:00+00:00,2009-09,2009-09-11 13:31:00+00:00,-368.4000000000233,164947.266805,"[{'amount': 921L, 'last_sale_price': 172.16, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.002228463926740698,3.1380447307650705,0.0,0.0,0,5.691825441131948,6387.906805000008,158927.76,158927.76,175,[],0.0
2009-09-14 20:00:00+00:00,173.72,0.23837036500403444,0.6638402680500002,0.2840714462894812,1.0353837141183337,0.36786615284920987,0.43628872283142006,0.0,6387.906805000008,159996.12,159996.12,0.0,0.9616074515825576,0.0756064812102178,159996.12,159996.12,1,0.9243935187897822,-0.09466805590926711,0.9616074515825576,0.9616074515825576,[],2009-09-14 20:00:00+00:00,2009-09,2009-09-14 13:31:00+00:00,1436.7600000000093,166384.026805,"[{'amount': 921L, 'last_sale_price': 173.72, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.00871042017142698,3.1801921475160153,0.0,0.0,0,5.770570453737381,6387.906805000008,158559.36,158559.36,176,[],0.0
2009-09-15 20:00:00+00:00,175.16,0.23776596197964303,0.6771026680500001,0.28851779149298556,1.0522554188635005,0.3668502984219498,0.43642453624421024,0.0,6387.906805000008,161322.36,161322.36,0.0,0.9619110569275562,0.07482250695603031,161322.36,161322.36,1,0.9251774930439696,-0.09466805590926711,0.9619110569275562,0.9619110569275562,[],2009-09-15 20:00:00+00:00,2009-09,2009-09-15 13:31:00+00:00,1326.2399999999907,167710.266805,"[{'amount': 921L, 'last_sale_price': 175.16, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.007970957461886252,3.217992993771686,0.0,0.0,0,5.84087888638935,6387.906805000008,159996.12,159996.12,177,[],0.0
2009-09-16 20:00:00+00:00,181.87,0.24048252063854814,0.7389017680500005,0.30770933316081395,1.1308728763913267,0.3680392727133779,0.4431660813916704,0.0,6387.906805000008,167502.27000000002,167502.27000000002,0.0,0.9632647057909235,0.9844920690847028,167502.27000000002,167502.27000000002,1,0.015507930915297272,-0.09466805590926711,0.9632647057909235,0.9632647057909235,[],2009-09-16 20:00:00+00:00,2009-09,2009-09-16 13:31:00+00:00,6179.910000000033,173890.17680500002,"[{'amount': 921L, 'last_sale_price': 181.87, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.036848727974331696,3.3806971960978807,0.0,0.0,0,6.223813659007971,6387.906805000008,161322.36,161322.36,178,[],0.0
2009-09-17 20:00:00+00:00,184.55,0.24015892747443657,0.7635845680500006,0.3159868480963073,1.162272993555943,0.36720393324872297,0.44385299325618605,0.0,6387.906805000008,169970.55000000002,169970.55000000002,0.0,0.9637788461028374,0.35977723303485837,169970.55000000002,169970.55000000002,1,0.6402227669651416,-0.09466805590926711,0.9637788461028374,0.9637788461028374,[],2009-09-17 20:00:00+00:00,2009-09,2009-09-17 13:31:00+00:00,2468.279999999999,176358.45680500002,"[{'amount': 921L, 'last_sale_price': 184.55, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.014194476337602069,3.449548953029688,0.0,0.0,0,6.359813127367419,6387.906805000008,167502.27000000002,167502.27000000002,179,[],0.0
2009-09-18 20:00:00+00:00,185.02,0.2394891809600145,0.7679132680500005,0.3160868421345007,1.1677797305213793,0.36618470255824354,0.443851501910015,0.0,6387.906805000008,170403.42,170403.42,0.0,0.9638675328680245,0.4320630456206498,170403.42,170403.42,1,0.5679369543793502,-0.09466805590926711,0.9638675328680245,0.9638675328680245,[],2009-09-18 20:00:00+00:00,2009-09,2009-09-18 13:31:00+00:00,432.86999999999534,176791.32680500002,"[{'amount': 921L, 'last_sale_price': 185.02, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.00245448961077388,3.454326473761079,0.0,0.0,0,6.368575822529054,6387.906805000008,169970.55000000002,169970.55000000002,180,[],0.0
2009-09-21 20:00:00+00:00,184.02,0.239033133779694,0.7587032680500003,0.309946208749112,1.1560632688927912,0.36535574276373767,0.4442744210846687,0.0,6387.906805000008,169482.42,169482.42,0.0,0.9636783138972458,0.5027931187269057,169482.42,169482.42,1,0.4972068812730942,-0.09466805590926711,0.9638675328680245,0.9636783138972458,[],2009-09-21 20:00:00+00:00,2009-09,2009-09-21 13:31:00+00:00,-921.0,175870.32680500002,"[{'amount': 921L, 'last_sale_price': 184.02, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.0052095315796564234,3.4114525547284114,0.0,0.0,0,6.287892640092112,6387.906805000008,170403.42,170403.42,181,[],0.0
2009-09-22 20:00:00+00:00,184.48,0.23837389293372696,0.7629398680500001,0.31004258128501094,1.1614528412419416,0.3643527930718292,0.4442729827619699,0.0,6387.906805000008,169906.08,169906.08,0.0,0.9637656001729332,0.4086658242863903,169906.08,169906.08,1,0.5913341757136097,-0.09466805590926711,0.9638675328680245,0.9637656001729332,[],2009-09-22 20:00:00+00:00,2009-09,2009-09-22 13:31:00+00:00,423.6599999999744,176293.986805,"[{'amount': 921L, 'last_sale_price': 184.48, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0024089339440969137,3.416083600006602,0.0,0.0,0,6.296384818690109,6387.906805000008,169482.42,169482.42,182,[],0.0
2009-09-23 20:00:00+00:00,185.5,0.23773085801170427,0.7723340680500004,0.31228371322137477,1.1734036321031018,0.3633524358639708,0.4442905366056855,0.0,6387.906805000008,170845.5,170845.5,0.0,0.9639576594494498,0.07363792652534903,170845.5,170845.5,1,0.9263620734746508,-0.09466805590926711,0.9639576594494498,0.9639576594494498,[],2009-09-23 20:00:00+00:00,2009-09,2009-09-23 13:31:00+00:00,939.4200000000128,177233.406805,"[{'amount': 921L, 'last_sale_price': 185.5, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.0053287126635754856,3.4374725168747493,0.0,0.0,0,6.336051913153107,6387.906805000008,169906.08,169906.08,183,[],0.0
2009-09-24 20:00:00+00:00,183.82,0.23749413004270772,0.7568612680500004,0.30320208478142596,1.1537199765670736,0.362705948456202,0.445130253679763,0.0,6387.906805000008,169298.22,169298.22,0.0,0.9636402320367039,0.09636613408688322,169298.22,169298.22,1,0.9036338659131168,-0.09466805590926711,0.9639576594494498,0.9636402320367039,[],2009-09-24 20:00:00+00:00,2009-09,2009-09-24 13:31:00+00:00,-1547.2799999999988,175686.126805,"[{'amount': 921L, 'last_sale_price': 183.82, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.008730182576145884,3.371853731296774,0.0,0.0,0,6.206305594372065,6387.906805000008,170845.5,170845.5,184,[],0.0
2009-09-25 20:00:00+00:00,182.37,0.23718176469407212,0.7435067680500005,0.29524518268629546,1.136731107205621,0.3620048604085799,0.44580833108794377,0.0,6387.906805000008,167962.77000000002,167962.77000000002,0.0,0.9633617321018807,0.09953788499560462,167962.77000000002,167962.77000000002,1,0.9004621150043952,-0.09466805590926711,0.9639576594494498,0.9633617321018807,[],2009-09-25 20:00:00+00:00,2009-09,2009-09-25 13:31:00+00:00,-1335.4499999999825,174350.67680500002,"[{'amount': 921L, 'last_sale_price': 182.37, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.007601340096035303,3.314388808704174,0.0,0.0,0,6.09457677894926,6387.906805000008,169298.22,169298.22,185,[],0.0
2009-09-28 20:00:00+00:00,186.15200000000002,0.2373524312376485,0.7783389880500007,0.3063771008053767,1.1810427650849413,0.3615275409396509,0.4474306760287402,0.0,6387.906805000008,171445.99200000003,171445.99200000003,0.0,0.9640793636763004,0.12029802419664484,171445.99200000003,171445.99200000003,1,0.8797019758033553,-0.09466805590926711,0.9640793636763004,0.9640793636763004,[],2009-09-28 20:00:00+00:00,2009-09,2009-09-28 13:31:00+00:00,3483.222000000009,177833.89880500003,"[{'amount': 921L, 'last_sale_price': 186.15200000000002, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",0.01997825339041137,3.408237622012428,0.0,0.0,0,6.288585375745997,6387.906805000008,167962.77000000002,167962.77000000002,186,[],0.0
2009-09-29 20:00:00+00:00,185.38,0.23686138269052942,0.7712288680500003,0.3015185961110977,1.1719976567076715,0.36069271568639577,0.44773000021755166,0.0,6387.906805000008,170734.97999999998,170734.97999999998,0.0,0.963935169981547,0.08601467930871279,170734.97999999998,170734.97999999998,1,0.9139853206912871,-0.09466805590926711,0.9640793636763004,0.963935169981547,[],2009-09-29 20:00:00+00:00,2009-09,2009-09-29 13:31:00+00:00,-711.0120000000461,177122.886805,"[{'amount': 921L, 'last_sale_price': 185.38, 'cost_basis': 101.64179499999999, 'sid': Equity(8 [AAPL])}]",-0.003998180351315828,3.374292592939169,0.0,0.0,0,6.225679015044703,6387.906805000008,171445.99200000003,171445.99200000003,187,[],0.0
