,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_mavg,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_mavg,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2000-02-17 21:00:00+00:00,,0.0,0.0,,0.14541607937970635,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-17 21:00:00+00:00,2000-02,2000-02-17 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,33,[],0.0
2000-02-18 21:00:00+00:00,,0.0,0.0,,0.15013823520827785,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-18 21:00:00+00:00,2000-02,2000-02-18 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,34,[],0.0
2000-02-22 21:00:00+00:00,,0.0,0.0,,0.15487985885825561,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-22 21:00:00+00:00,2000-02,2000-02-22 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,35,[],0.0
2000-02-23 21:00:00+00:00,,0.0,0.0,,0.15964103058875945,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-23 21:00:00+00:00,2000-02,2000-02-23 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,36,[],0.0
2000-02-24 21:00:00+00:00,,0.0,0.0,,0.16442183098979002,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-24 21:00:00+00:00,2000-02,2000-02-24 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,37,[],0.0
2000-02-25 21:00:00+00:00,,0.0,0.0,,0.16922234098359246,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-25 21:00:00+00:00,2000-02,2000-02-25 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,38,[],0.0
2000-02-28 21:00:00+00:00,,0.0,0.0,,0.17404264182602658,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-28 21:00:00+00:00,2000-02,2000-02-28 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,39,[],0.0
2000-02-29 21:00:00+00:00,,0.0,0.0,,0.17888281510794224,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-02-29 21:00:00+00:00,2000-02,2000-02-29 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,40,[],0.0
2000-03-01 21:00:00+00:00,,0.0,0.0,,0.18374294275656,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-01 21:00:00+00:00,2000-03,2000-03-01 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,41,[],0.0
2000-03-02 21:00:00+00:00,,0.0,0.0,,0.18862310703685825,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-02 21:00:00+00:00,2000-03,2000-03-02 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,42,[],0.0
2000-03-03 21:00:00+00:00,,0.0,0.0,,0.19352339055296564,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-03 21:00:00+00:00,2000-03,2000-03-03 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,43,[],0.0
2000-03-06 21:00:00+00:00,,0.0,0.0,,0.19844387624955906,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-06 21:00:00+00:00,2000-03,2000-03-06 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,44,[],0.0
2000-03-07 21:00:00+00:00,,0.0,0.0,,0.2033846474132679,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-07 21:00:00+00:00,2000-03,2000-03-07 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,45,[],0.0
2000-03-08 21:00:00+00:00,,0.0,0.0,,0.2083457876740833,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-08 21:00:00+00:00,2000-03,2000-03-08 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,46,[],0.0
2000-03-09 21:00:00+00:00,,0.0,0.0,,0.21332738100677417,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-09 21:00:00+00:00,2000-03,2000-03-09 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,47,[],0.0
2000-03-10 21:00:00+00:00,,0.0,0.0,,0.21832951173230852,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-10 21:00:00+00:00,2000-03,2000-03-10 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,48,[],0.0
2000-03-13 21:00:00+00:00,,0.0,0.0,,0.2233522645192807,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-13 21:00:00+00:00,2000-03,2000-03-13 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,49,[],0.0
2000-03-14 21:00:00+00:00,,0.0,0.0,,0.2283957243853445,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-14 21:00:00+00:00,2000-03,2000-03-14 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,50,[],0.0
2000-03-15 21:00:00+00:00,,0.0,0.0,,0.23345997669865204,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-15 21:00:00+00:00,2000-03,2000-03-15 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,51,[],0.0
2000-03-16 21:00:00+00:00,,0.0,0.0,,0.23854510717929922,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-16 21:00:00+00:00,2000-03,2000-03-16 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,52,[],0.0
2000-03-17 21:00:00+00:00,,0.0,0.0,,0.24365120190077594,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-17 21:00:00+00:00,2000-03,2000-03-17 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,53,[],0.0
2000-03-20 21:00:00+00:00,,0.0,0.0,,0.24877834729142378,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-20 21:00:00+00:00,2000-03,2000-03-20 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,54,[],0.0
2000-03-21 21:00:00+00:00,,0.0,0.0,,0.25392663013589845,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-21 21:00:00+00:00,2000-03,2000-03-21 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,55,[],0.0
2000-03-22 21:00:00+00:00,,0.0,0.0,,0.25909613757663896,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-22 21:00:00+00:00,2000-03,2000-03-22 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,56,[],0.0
2000-03-23 21:00:00+00:00,,0.0,0.0,,0.26428695711534234,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-23 21:00:00+00:00,2000-03,2000-03-23 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,57,[],0.0
2000-03-24 21:00:00+00:00,,0.0,0.0,,0.26949917661444545,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-24 21:00:00+00:00,2000-03,2000-03-24 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,58,[],0.0
2000-03-27 21:00:00+00:00,,0.0,0.0,,0.2747328842986112,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-27 21:00:00+00:00,2000-03,2000-03-27 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,59,[],0.0
2000-03-28 21:00:00+00:00,,0.0,0.0,,0.2799881687562227,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-28 21:00:00+00:00,2000-03,2000-03-28 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,60,[],0.0
2000-03-29 21:00:00+00:00,,0.0,0.0,,0.28526511894088213,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-29 21:00:00+00:00,2000-03,2000-03-29 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,61,[],0.0
2000-03-30 21:00:00+00:00,,0.0,0.0,,0.29056382417291715,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-30 21:00:00+00:00,2000-03,2000-03-30 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,62,[],0.0
2000-03-31 21:00:00+00:00,,0.0,0.0,,0.2958843741408921,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-03-31 21:00:00+00:00,2000-03,2000-03-31 14:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,63,[],0.0
2000-04-03 20:00:00+00:00,,0.0,0.0,,0.30122685890312617,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-03 20:00:00+00:00,2000-04,2000-04-03 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,64,[],0.0
2000-04-04 20:00:00+00:00,,0.0,0.0,,0.30659136888921834,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-04 20:00:00+00:00,2000-04,2000-04-04 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,65,[],0.0
2000-04-05 20:00:00+00:00,,0.0,0.0,,0.3119779949015775,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-05 20:00:00+00:00,2000-04,2000-04-05 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,66,[],0.0
2000-04-06 20:00:00+00:00,,0.0,0.0,,0.31738682811695984,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-06 20:00:00+00:00,2000-04,2000-04-06 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,67,[],0.0
2000-04-07 20:00:00+00:00,,0.0,0.0,,0.32281796008801145,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-07 20:00:00+00:00,2000-04,2000-04-07 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,68,[],0.0
2000-04-10 20:00:00+00:00,,0.0,0.0,,0.32827148274481877,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-10 20:00:00+00:00,2000-04,2000-04-10 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,69,[],0.0
2000-04-11 20:00:00+00:00,,0.0,0.0,,0.33374748839646395,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-11 20:00:00+00:00,2000-04,2000-04-11 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,70,[],0.0
2000-04-12 20:00:00+00:00,,0.0,0.0,,0.3392460697325881,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-12 20:00:00+00:00,2000-04,2000-04-12 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,71,[],0.0
2000-04-13 20:00:00+00:00,,0.0,0.0,,0.3447673198249597,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-13 20:00:00+00:00,2000-04,2000-04-13 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,72,[],0.0
2000-04-14 20:00:00+00:00,,0.0,0.0,,0.35031133212904986,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-14 20:00:00+00:00,2000-04,2000-04-14 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,73,[],0.0
2000-04-17 20:00:00+00:00,,0.0,0.0,,0.35587820048561447,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-17 20:00:00+00:00,2000-04,2000-04-17 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,74,[],0.0
2000-04-18 20:00:00+00:00,,0.0,0.0,,0.36146801912228255,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-18 20:00:00+00:00,2000-04,2000-04-18 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,75,[],0.0
2000-04-19 20:00:00+00:00,,0.0,0.0,,0.36708088265515126,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-19 20:00:00+00:00,2000-04,2000-04-19 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,76,[],0.0
2000-04-20 20:00:00+00:00,,0.0,0.0,,0.37271688609038733,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-20 20:00:00+00:00,2000-04,2000-04-20 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,77,[],0.0
2000-04-24 20:00:00+00:00,,0.0,0.0,,0.3783761248258348,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-24 20:00:00+00:00,2000-04,2000-04-24 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,78,[],0.0
2000-04-25 20:00:00+00:00,,0.0,0.0,,0.38405869465263076,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-25 20:00:00+00:00,2000-04,2000-04-25 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,79,[],0.0
2000-04-26 20:00:00+00:00,,0.0,0.0,,0.3897646917568256,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-26 20:00:00+00:00,2000-04,2000-04-26 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,80,[],0.0
2000-04-27 20:00:00+00:00,,0.0,0.0,,0.39549421272101193,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-27 20:00:00+00:00,2000-04,2000-04-27 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,81,[],0.0
2000-04-28 20:00:00+00:00,,0.0,0.0,,0.40124735452595917,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-04-28 20:00:00+00:00,2000-04,2000-04-28 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,82,[],0.0
2000-05-01 20:00:00+00:00,,0.0,0.0,,0.4070242145522549,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-01 20:00:00+00:00,2000-05,2000-05-01 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,83,[],0.0
2000-05-02 20:00:00+00:00,,0.0,0.0,,0.4128248905819534,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-02 20:00:00+00:00,2000-05,2000-05-02 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,84,[],0.0
2000-05-03 20:00:00+00:00,,0.0,0.0,,0.41864948080023057,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-03 20:00:00+00:00,2000-05,2000-05-03 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,85,[],0.0
2000-05-04 20:00:00+00:00,,0.0,0.0,,0.4244980837970458,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-04 20:00:00+00:00,2000-05,2000-05-04 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,86,[],0.0
2000-05-05 20:00:00+00:00,,0.0,0.0,,0.43037079856881144,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-05 20:00:00+00:00,2000-05,2000-05-05 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,87,[],0.0
2000-05-08 20:00:00+00:00,,0.0,0.0,,0.43626772452006746,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-08 20:00:00+00:00,2000-05,2000-05-08 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,88,[],0.0
2000-05-09 20:00:00+00:00,,0.0,0.0,,0.4421889614651646,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-09 20:00:00+00:00,2000-05,2000-05-09 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,89,[],0.0
2000-05-10 20:00:00+00:00,,0.0,0.0,,0.4481346096299539,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-10 20:00:00+00:00,2000-05,2000-05-10 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,90,[],0.0
2000-05-11 20:00:00+00:00,,0.0,0.0,,0.454104769653483,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-11 20:00:00+00:00,2000-05,2000-05-11 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,91,[],0.0
2000-05-12 20:00:00+00:00,,0.0,0.0,,0.46009954258969943,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-12 20:00:00+00:00,2000-05,2000-05-12 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,92,[],0.0
2000-05-15 20:00:00+00:00,,0.0,0.0,,0.46611902990916176,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-15 20:00:00+00:00,2000-05,2000-05-15 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,93,[],0.0
2000-05-16 20:00:00+00:00,,0.0,0.0,,0.47216333350075645,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-16 20:00:00+00:00,2000-05,2000-05-16 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,94,[],0.0
2000-05-17 20:00:00+00:00,,0.0,0.0,,0.4782325556734226,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-17 20:00:00+00:00,2000-05,2000-05-17 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,95,[],0.0
2000-05-18 20:00:00+00:00,,0.0,0.0,,0.4843267991578841,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-18 20:00:00+00:00,2000-05,2000-05-18 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,96,[],0.0
2000-05-19 20:00:00+00:00,,0.0,0.0,,0.4904461671083882,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-19 20:00:00+00:00,2000-05,2000-05-19 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,97,[],0.0
2000-05-22 20:00:00+00:00,,0.0,0.0,,0.49659076310445127,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-22 20:00:00+00:00,2000-05,2000-05-22 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,98,[],0.0
2000-05-23 20:00:00+00:00,,0.0,0.0,,0.5027606911526126,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-23 20:00:00+00:00,2000-05,2000-05-23 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,99,[],0.0
2000-05-24 20:00:00+00:00,,0.0,0.0,,0.5089560556881945,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-24 20:00:00+00:00,2000-05,2000-05-24 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,100,[],0.0
2000-05-25 20:00:00+00:00,,0.0,0.0,,0.51517696157707,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-25 20:00:00+00:00,2000-05,2000-05-25 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,101,[],0.0
2000-05-26 20:00:00+00:00,,0.0,0.0,,0.5214235141174386,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-26 20:00:00+00:00,2000-05,2000-05-26 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,102,[],0.0
2000-05-30 20:00:00+00:00,,0.0,0.0,,0.5276958190416072,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-30 20:00:00+00:00,2000-05,2000-05-30 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,103,[],0.0
2000-05-31 20:00:00+00:00,,0.0,0.0,,0.5339939825177811,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-05-31 20:00:00+00:00,2000-05,2000-05-31 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,104,[],0.0
2000-06-01 20:00:00+00:00,,0.0,0.0,,0.5403181111518602,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-06-01 20:00:00+00:00,2000-06,2000-06-01 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,105,[],0.0
2000-06-02 20:00:00+00:00,,0.0,0.0,,0.5466683119892439,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-06-02 20:00:00+00:00,2000-06,2000-06-02 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,106,[],0.0
2000-06-05 20:00:00+00:00,,0.0,0.0,,0.5530446925166432,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-06-05 20:00:00+00:00,2000-06,2000-06-05 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,107,[],0.0
2000-06-06 20:00:00+00:00,,0.0,0.0,,0.5594473606638992,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-06-06 20:00:00+00:00,2000-06,2000-06-06 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,108,[],0.0
2000-06-07 20:00:00+00:00,,0.0,0.0,,0.565876424805811,0.0,,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,[],2000-06-07 20:00:00+00:00,2000-06,2000-06-07 13:31:00+00:00,0.0,10000.0,[],0.0,,0.0,,0.0,0,,10000.0,0.0,0.0,109,[],0.0
